Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SellerAge,SellerName
274,20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,620,620,0,1240,GasA,Gd,Y,1632,0,0,1632,1,0,2,0,3,1,TA,6,Min1,1,1,338,Y,289,0,0,0,0,0,0,4,2009,WD,Normal,139.0,61,Lawrence Welker
275,20,RL,8314,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,TA,TA,CBlock,546,0,270,816,GasA,TA,Y,816,0,0,816,0,0,1,0,2,1,TA,5,Typ,0,1,264,Y,168,0,0,0,0,0,0,6,2007,WD,Normal,124.5,49,Elizabeth Kerner
276,50,RL,7264,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,Gd,BrkTil,0,0,952,952,GasW,Gd,N,952,596,0,1548,0,0,2,1,3,1,Ex,5,Typ,0,2,672,Y,74,0,0,0,144,0,0,10,2009,WD,Normal,205.0,47,Joshua Boatwright
277,20,RL,9196,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1560,1560,GasA,Ex,Y,1560,0,0,1560,0,0,2,0,3,1,Gd,7,Typ,0,2,573,Y,100,150,0,0,0,0,0,4,2010,WD,Normal,201.0,53,Regina Russell
278,20,RL,19138,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,120,0,744,864,GasA,Ex,Y,864,0,0,864,0,0,1,0,2,1,TA,4,Typ,0,2,400,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,141.0,48,Patricia Floyd
279,20,RL,14450,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Ex,TA,PConc,0,0,2121,2121,GasA,Ex,Y,2121,0,0,2121,0,0,2,1,3,1,Ex,8,Typ,1,3,732,Y,124,98,0,0,142,0,0,5,2007,New,Partial,415.298,61,Carolyn Amos
280,60,RL,10005,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,392,0,768,1160,GasA,Ex,Y,1156,866,0,2022,0,0,2,1,4,1,TA,8,Typ,1,2,505,Y,288,117,0,0,0,0,0,3,2008,WD,Normal,192.0,64,Hugo Campbell
281,60,RL,11287,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,421,0,386,807,GasA,Gd,Y,1175,807,0,1982,0,0,2,1,3,1,Gd,7,Typ,1,2,575,Y,0,84,0,196,0,0,0,1,2007,WD,Normal,228.5,20,Natalie Montgomery
282,20,FV,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,905,0,357,1262,GasA,Gd,Y,1262,0,0,1262,0,0,2,0,2,1,Gd,5,Typ,0,2,572,Y,0,120,0,0,0,0,0,5,2006,New,Partial,185.0,49,Julianna Sharbono
283,120,RL,5063,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,904,0,410,1314,GasA,Ex,Y,1314,0,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,2,626,Y,172,62,0,0,0,0,0,4,2009,ConLw,Normal,207.5,78,Shelley Kelly
284,20,RL,9612,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1468,1468,GasA,Ex,Y,1468,0,0,1468,0,0,2,0,3,1,Gd,6,Typ,1,3,898,Y,210,150,0,0,0,0,0,12,2009,New,Partial,244.6,24,Lisa Bower
285,120,RL,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,Gd,TA,PConc,430,0,1145,1575,GasA,Gd,Y,1575,0,0,1575,1,0,2,0,2,1,Gd,5,Typ,0,2,529,Y,0,0,52,0,0,0,0,7,2007,WD,Normal,179.2,46,Randy Mojica
286,160,FV,4251,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0,0,625,625,GasA,Ex,Y,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,2,528,Y,0,54,0,0,0,0,0,6,2007,New,Partial,164.7,58,Erasmo Gordon
287,50,RL,9786,Pave,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,7,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,600,0,312,912,GasA,TA,Y,1085,649,0,1734,0,0,1,1,3,1,Gd,7,Typ,1,2,440,Y,0,0,0,0,128,0,0,6,2006,WD,Normal,159.0,33,Daisy Holmes
288,20,RL,8125,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,614,0,244,858,GasA,TA,Y,858,0,0,858,0,0,1,0,3,1,TA,5,Typ,0,0,0,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,88.0,84,Joseph Wright
289,20,RL,9819,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,450,0,432,882,GasA,TA,Y,900,0,0,900,0,0,1,0,3,1,TA,5,Typ,0,1,280,Y,0,0,0,0,0,0,0,2,2010,WD,Normal,122.0,94,Barbara Stewart
290,70,RL,8730,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,698,698,GasA,Ex,Y,698,698,0,1396,0,0,1,0,3,1,TA,7,Typ,0,1,384,Y,0,0,0,0,259,0,0,7,2007,WD,Normal,153.575,98,Martha Pratt
291,60,RL,15611,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1079,1079,GasA,Ex,Y,1079,840,0,1919,0,0,2,1,3,1,Gd,8,Typ,1,2,685,Y,0,51,0,0,0,0,0,7,2006,New,Partial,233.23,49,John Hau
292,190,RL,5687,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,TA,Fa,PConc,210,0,570,780,GasA,Ex,N,936,780,0,1716,1,0,2,0,6,1,Fa,9,Typ,0,0,0,N,0,184,0,0,0,0,0,3,2008,WD,Normal,135.9,76,John Mccoy
293,50,RL,11409,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,292,0,476,768,GasA,Gd,Y,1148,568,0,1716,0,0,1,1,3,1,TA,8,Min2,1,1,281,Y,0,0,0,0,160,0,0,1,2009,WD,Normal,131.0,52,Fallon Navarro
294,60,RL,16659,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,795,0,0,795,GasA,Fa,Y,1468,795,0,2263,1,0,2,1,3,1,Gd,9,Typ,1,2,539,Y,0,250,0,0,0,0,0,3,2006,WD,Normal,235.0,69,Calvin Scott
295,20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1285,0,131,1416,GasA,TA,Y,1644,0,0,1644,1,0,1,0,3,1,TA,7,Typ,2,2,418,Y,110,0,0,0,0,0,0,10,2009,WD,Normal,167.0,30,Margaret Dotson
296,80,RL,7937,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,819,0,184,1003,GasA,TA,Y,1003,0,0,1003,1,0,1,0,3,1,TA,6,Typ,0,2,588,Y,120,0,0,0,0,0,0,3,2006,WD,Normal,142.5,40,Steve Lampert
297,50,RM,13710,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,420,0,490,910,GasA,TA,Y,910,648,0,1558,0,0,1,1,4,1,TA,6,Typ,0,1,282,Y,289,0,0,0,0,0,0,6,2007,WD,Normal,152.0,55,Kyle Willie
298,60,FV,7399,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,649,0,326,975,GasA,Ex,Y,975,975,0,1950,0,0,2,1,3,1,Gd,7,Typ,1,2,576,Y,0,10,0,0,198,0,0,6,2007,WD,Normal,239.0,57,Timothy Rollins
299,60,RL,11700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,Gd,TA,CBlock,384,175,143,702,GasA,Gd,Y,1041,702,0,1743,0,1,1,2,3,1,TA,7,Typ,1,2,539,Y,224,0,0,0,0,0,0,6,2007,WD,Normal,175.0,57,Ronald Floyd
300,20,RL,14000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1950,2004,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,0,0,1092,1092,GasA,Ex,Y,1152,0,0,1152,0,1,1,0,3,1,Gd,6,Typ,1,1,300,Y,0,36,0,0,0,0,0,8,2009,WD,Family,158.5,30,Erica Koester
301,190,RL,15750,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,841,0,324,1165,GasA,TA,Y,1336,0,0,1336,1,0,1,0,2,1,TA,5,Typ,2,1,375,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,157.0,39,George Sanabria
302,60,RL,16226,Pave,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,281,0,747,1028,GasA,Ex,Y,1210,1242,0,2452,0,0,2,1,4,1,Gd,9,Typ,1,2,683,Y,208,50,0,0,0,0,0,5,2007,WD,Normal,267.0,20,Mark Kelly
303,20,RL,13704,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1541,1541,GasA,Ex,Y,1541,0,0,1541,0,0,2,0,3,1,Gd,6,Typ,1,3,843,Y,468,81,0,0,0,0,0,1,2006,WD,Normal,205.0,27,Chester Costa
304,20,RL,9800,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,894,0,0,894,GasA,TA,Y,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,0,2,552,Y,256,0,0,0,0,0,0,7,2006,WD,Abnorml,149.9,19,Alejandra Jones
305,75,RM,18386,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,TA,TA,BrkTil,0,0,1470,1470,GasA,Ex,Y,1675,1818,0,3493,0,0,3,0,3,1,Gd,10,Typ,1,3,870,Y,302,0,0,0,0,0,0,5,2008,WD,Normal,295.0,83,George Johnson
306,20,RL,10386,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,1464,0,536,2000,GasA,Ex,Y,2000,0,0,2000,1,0,2,0,3,1,Gd,8,Typ,0,3,888,Y,168,0,0,0,0,0,0,7,2007,WD,Normal,305.9,51,Polly Wallace
307,60,RL,13474,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,Gd,TA,CBlock,700,0,0,700,GasA,Gd,Y,1122,1121,0,2243,1,0,2,1,4,1,Gd,8,Typ,1,3,746,Y,127,44,224,0,0,0,0,6,2007,WD,Normal,225.0,96,David Hirsch
308,50,RM,7920,Pave,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,TA,Fa,CBlock,0,0,319,319,GasA,TA,Y,1035,371,0,1406,0,0,1,0,3,1,Fa,6,Typ,0,0,0,N,0,144,0,0,0,0,0,3,2008,WD,Normal,89.5,37,Edna Cole
309,30,RL,12342,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,262,0,599,861,GasA,Ex,Y,861,0,0,861,0,0,1,0,1,1,TA,4,Typ,0,2,539,Y,158,0,0,0,0,0,0,3,2009,WD,Normal,82.5,31,Barbara Eastman
310,20,RL,12378,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1274,0,622,1896,GasA,Ex,Y,1944,0,0,1944,1,0,2,0,3,1,Ex,8,Typ,3,3,708,Y,208,175,0,0,0,0,0,11,2006,WD,Normal,360.0,45,Rita Guzman
311,60,RL,7685,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,518,0,179,697,GasA,Gd,Y,697,804,0,1501,0,0,2,1,3,1,Gd,6,Typ,1,2,420,Y,190,63,0,0,0,0,0,5,2006,WD,Normal,165.6,55,Jennifer Williams
312,20,RL,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,680,0,292,972,GasA,Ex,Y,972,0,0,972,1,0,1,0,2,1,TA,5,Typ,1,1,240,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,132.0,43,Donald Reyes
313,190,RM,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,507,0,286,793,GasA,TA,Y,793,325,0,1118,1,0,1,0,3,1,TA,5,Typ,1,2,410,Y,0,0,0,0,271,0,0,5,2006,WD,Normal,119.9,28,Juanita Beierle
314,20,RL,215245,Pave,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,5,1965,1965,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,1236,820,80,2136,GasW,TA,Y,2036,0,0,2036,2,0,2,0,3,1,TA,8,Typ,2,2,513,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,375.0,22,William Tanzosch
315,70,RM,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,16,0,712,728,GasA,Ex,Y,832,809,0,1641,0,1,1,1,3,1,Ex,6,Typ,1,2,546,Y,0,0,234,0,0,0,0,8,2006,WD,Normal,178.0,80,Rita Burlew
316,60,RL,7795,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,425,0,291,716,GasA,Ex,Y,716,716,0,1432,1,0,2,1,3,1,Gd,6,Typ,1,2,432,Y,100,51,0,0,0,0,0,7,2009,WD,Normal,188.5,44,Henry Sousa
317,60,RL,13005,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,Gd,TA,CBlock,692,0,153,845,GasA,TA,Y,1153,1200,0,2353,1,0,2,1,4,1,Ex,10,Typ,1,2,484,Y,288,195,0,0,0,0,0,8,2009,WD,Normal,260.0,81,Carmen Buchmann
318,60,FV,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1088,1088,GasA,Ex,Y,1088,871,0,1959,0,0,2,1,3,1,Gd,8,Typ,1,3,1025,Y,208,46,0,0,0,0,0,12,2007,WD,Normal,270.0,97,Susan Stott
319,60,RL,9900,Pave,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,987,0,360,1347,GasA,Ex,Y,1372,1274,0,2646,1,0,2,1,4,1,Gd,9,Typ,1,3,656,Y,340,60,144,0,0,0,0,4,2009,WD,Normal,260.0,87,Robert Carter
320,80,RL,14115,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,1036,0,336,1372,GasA,TA,Y,1472,0,0,1472,1,0,2,0,3,1,TA,6,Typ,2,2,588,Y,233,48,0,0,0,0,0,6,2009,WD,Normal,187.5,89,Richard Mooney
321,60,RL,16259,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,1249,1249,GasA,Ex,Y,1249,1347,0,2596,0,0,3,1,4,1,Gd,9,Typ,0,3,840,Y,240,154,0,0,0,0,0,9,2006,New,Partial,342.643,34,Leda Cleveland
322,60,RL,12099,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,970,0,166,1136,GasA,Ex,Y,1136,1332,0,2468,1,0,2,1,4,1,Gd,10,Typ,1,3,872,Y,184,154,0,0,0,0,0,6,2007,WD,Normal,354.0,61,Jeremy Bowes
323,60,RL,10380,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,28,1474,0,1502,GasA,Ex,Y,1553,1177,0,2730,1,0,2,1,4,1,Gd,8,Typ,1,2,576,Y,201,96,0,0,0,0,0,8,2007,WD,Normal,301.0,84,Curtis Paulson
324,20,RM,5820,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,256,0,906,1162,GasA,Ex,Y,1163,0,0,1163,1,0,1,0,3,1,TA,6,Typ,0,1,220,Y,142,98,0,0,0,0,0,7,2006,WD,Normal,126.175,46,Kyong Stieger
325,80,RL,11275,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,Gd,Gd,CBlock,0,0,710,710,GasA,Ex,Y,1898,1080,0,2978,0,0,2,1,5,1,Gd,11,Typ,1,2,564,Y,240,0,0,0,0,0,0,6,2010,WD,Normal,242.0,19,Jean Shuey
326,45,RM,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,116,0,604,720,GasA,Po,N,803,0,0,803,0,0,1,0,2,1,TA,5,Typ,0,2,360,Y,0,0,244,0,0,0,0,12,2007,WD,Normal,87.0,73,Elizabeth Thom
327,120,RL,10846,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,Gd,TA,PConc,1619,0,100,1719,GasA,Ex,Y,1719,0,0,1719,2,0,1,1,1,1,Gd,6,Typ,2,2,473,Y,122,30,0,0,0,0,0,5,2008,Con,Normal,324.0,92,Karen Chisholm
328,20,RL,11600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,565,0,818,1383,GasA,TA,Y,1383,0,0,1383,0,0,1,1,3,1,TA,7,Typ,0,1,292,Y,0,45,0,0,0,0,0,4,2006,WD,Normal,145.25,53,Edward Lowry
329,75,RL,11888,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,BrkTil,0,0,844,844,GasA,Gd,N,1445,689,0,2134,0,0,2,0,5,1,Gd,10,Typ,0,2,441,Y,0,60,268,0,0,0,0,7,2009,WD,Normal,214.5,66,Clayton Yarberry
330,70,RM,6402,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,0,0,596,596,GasA,TA,N,596,596,0,1192,0,0,1,0,3,1,TA,6,Typ,0,1,189,N,0,0,137,0,0,0,0,7,2009,WD,Normal,78.0,98,Mike Mcbride
331,90,RL,10624,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,40,264,1424,1728,GasA,TA,Y,1728,0,0,1728,0,1,2,0,6,2,TA,10,Typ,0,1,352,Y,155,0,0,0,0,0,0,11,2007,WD,Normal,119.0,84,Ernest Gibler
332,20,RL,8176,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,846,0,210,1056,GasA,Fa,Y,1056,0,0,1056,1,0,1,0,3,1,TA,6,Typ,0,1,308,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,139.0,30,Sarah Stewart
333,20,RL,10655,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1124,479,1603,3206,GasA,Ex,Y,1629,0,0,1629,1,0,2,0,3,1,Gd,7,Typ,1,3,880,Y,0,0,0,0,0,0,0,10,2009,WD,Normal,284.0,25,Alan Cole
334,120,RM,8198,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,720,0,638,1358,GasA,Ex,Y,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,2,484,Y,192,30,0,0,0,0,0,7,2008,WD,Normal,207.0,81,Deloris Thomas
335,60,RL,9042,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,828,0,115,943,GasA,Gd,Y,943,695,0,1638,1,0,2,1,3,1,TA,7,Typ,2,2,472,Y,100,38,0,0,0,0,0,7,2008,WD,Normal,192.0,54,William Koger
336,190,RL,164660,Grvl,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,1249,147,103,1499,GasA,Ex,Y,1619,167,0,1786,2,0,2,0,3,1,TA,7,Typ,2,2,529,Y,670,0,0,0,0,0,700,8,2008,WD,Normal,228.95,29,Noreen Flores
337,20,RL,14157,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1249,0,673,1922,GasA,Ex,Y,1922,0,0,1922,1,0,2,0,3,1,Gd,8,Typ,1,3,676,Y,178,51,0,0,0,0,0,7,2007,WD,Normal,377.426,84,Pauline Gray
338,20,RL,9135,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,810,0,726,1536,GasA,Ex,Y,1536,0,0,1536,1,0,2,0,3,1,Gd,7,Typ,0,2,532,Y,192,74,0,0,0,0,0,12,2008,WD,Normal,214.0,43,Charles Soto
339,20,RL,14145,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,213,0,995,1208,GasA,Ex,Y,1621,0,0,1621,1,0,2,0,3,1,Gd,8,Typ,0,2,440,Y,108,45,0,0,0,0,400,5,2006,WD,Normal,202.5,87,Meghan Mcmichael
